最初                             00000001 00000030 00000031 0000003b 00000050 000000a7 000000a7 000000c6 000000c7 000000c8 000000ca 000000f4 000000fa 000000fd 
最低                             00000042 0000005f 0000005f 0000009c 000000a8 
最低点                           00000068 
最高                             00000008 0000000a 00000016 00000021 00000028 00000029 0000002e 0000002f 00000033 00000033 00000037 00000037 00000038 00000039 0000003a 0000003c 0000003d 00000040 00000052 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 00000061 00000061 00000061 00000061 00000069 00000070 00000079 0000007b 00000089 0000008f 0000008f 00000090 00000090 00000090 00000093 00000099 0000009e 0000009e 000000a8 000000a8 000000a8 000000fd 00000100 
最高潮                           00000086 
最高处                           00000022 0000003a 0000006f 00000086 00000086 
最高分                           00000005 0000003e 0000008f 
最高价                           0000005f 
最好                             00000001 00000001 00000001 00000005 00000005 00000005 00000005 00000005 00000005 00000005 00000005 00000006 00000006 00000007 00000007 00000008 00000008 00000009 00000009 00000009 00000009 0000000a 0000000b 0000000b 0000000c 0000000c 0000000e 0000000e 0000000e 0000000e 0000000e 0000000e 0000000f 0000000f 0000000f 00000011 00000011 00000011 00000013 00000013 00000013 00000013 00000014 00000015 00000018 00000019 0000001f 00000020 00000021 00000022 00000023 00000023 00000023 00000023 00000023 00000024 00000025 00000025 00000026 00000026 00000026 00000026 00000027 00000028 00000028 00000028 00000029 00000029 00000029 0000002a 0000002b 0000002d 0000002d 0000002d 0000002e 0000002e 0000002f 0000002f 0000002f 0000002f 00000031 00000031 00000031 00000031 00000031 00000031 00000033 00000034 00000034 00000035 00000035 00000035 00000036 00000036 00000036 00000036 00000036 00000038 00000038 00000039 00000039 0000003d 0000003e 0000003e 0000003f 00000040 00000040 00000041 00000041 00000041 00000041 00000042 00000042 00000044 00000047 00000048 00000048 00000049 0000004a 0000004b 0000004b 0000004b 0000004b 0000004b 0000004c 0000004c 0000004c 0000004c 0000004d 0000004f 0000004f 0000004f 00000050 00000051 00000051 00000051 00000052 00000052 00000052 00000053 00000053 00000053 00000055 00000057 00000058 00000058 00000058 00000059 00000059 0000005a 0000005a 0000005a 0000005a 0000005f 0000005f 0000005f 0000005f 0000005f 00000069 00000069 0000006d 00000070 00000070 00000070 00000070 00000071 00000071 00000072 00000072 00000073 00000073 00000073 00000073 00000075 00000078 00000078 00000079 00000079 0000007b 0000007c 0000007c 0000007d 0000007d 0000007d 0000007d 0000007f 0000007f 00000080 00000080 00000083 00000085 00000086 00000086 00000087 00000088 00000089 0000008b 0000008b 0000008c 0000008c 0000008c 0000008d 0000008d 0000008e 0000008f 00000092 00000092 00000092 00000092 00000092 00000094 00000095 00000095 00000095 00000095 00000097 00000098 00000098 00000099 00000099 0000009a 0000009a 0000009b 0000009d 0000009e 000000a1 000000a1 000000a1 000000a2 000000a2 000000a2 000000a2 000000a2 000000a3 000000a5 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000ae 000000c6 000000c6 000000c6 000000c7 000000c7 000000c7 000000c8 000000c8 000000c8 000000ca 000000ca 000000ca 000000f4 000000f4 000000f4 000000fa 000000fa 000000fa 000000fd 000000fd 000000fd 
最后                             00000001 00000001 00000001 00000001 00000001 00000003 00000004 00000005 00000005 00000005 00000005 00000006 00000006 00000006 00000006 00000007 00000007 00000007 00000008 00000008 00000009 00000009 00000009 00000009 00000009 00000009 00000009 00000009 00000009 0000000b 0000000b 0000000b 0000000b 0000000b 0000000b 0000000c 0000000c 0000000c 0000000c 0000000e 0000000e 0000000e 0000000e 0000000e 0000000f 00000011 00000011 00000011 00000012 00000013 00000014 00000014 00000014 00000014 00000014 00000015 00000015 00000016 00000016 00000016 00000016 00000016 00000016 00000016 00000016 00000017 00000017 00000017 00000018 00000018 00000018 00000019 00000019 00000019 00000019 00000019 0000001a 0000001f 0000001f 0000001f 0000001f 0000001f 00000020 00000020 00000021 00000021 00000021 00000021 00000021 00000022 00000023 00000023 00000023 00000023 00000024 00000024 00000024 00000024 00000024 00000024 00000024 00000024 00000024 00000025 00000025 00000025 00000025 00000026 00000026 00000026 00000026 00000026 00000027 00000027 00000027 00000027 00000028 00000028 00000028 00000028 00000028 00000028 00000029 00000029 00000029 00000029 00000029 00000029 0000002a 0000002a 0000002b 0000002b 0000002b 0000002b 0000002b 0000002b 0000002d 0000002d 0000002d 0000002d 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002f 0000002f 0000002f 0000002f 0000002f 0000002f 00000030 00000030 00000030 00000030 00000030 00000030 00000031 00000031 00000031 00000031 00000031 00000033 00000033 00000034 00000034 00000034 00000034 00000035 00000035 00000035 00000035 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000037 00000037 00000038 00000038 00000039 00000039 0000003a 0000003a 0000003b 0000003b 0000003b 0000003b 0000003c 0000003f 0000003f 0000003f 0000003f 0000003f 00000040 00000040 00000040 00000041 00000041 00000041 00000042 00000043 00000043 00000043 00000043 00000043 00000044 00000044 00000044 00000044 00000044 00000044 00000044 00000044 00000045 00000045 00000045 00000047 00000047 00000047 00000047 00000047 00000048 00000049 0000004c 0000004c 0000004c 0000004c 0000004c 0000004d 0000004d 0000004e 0000004e 0000004e 0000004e 0000004f 0000004f 0000004f 00000050 00000050 00000050 00000051 00000051 00000051 00000052 00000053 00000053 00000054 00000058 00000058 00000058 00000059 00000059 0000005a 0000005a 0000005c 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 00000067 0000006d 0000006d 0000006d 0000006e 0000006e 0000006e 0000006f 0000006f 00000070 00000071 00000071 00000071 00000072 00000072 00000072 00000072 00000073 00000073 00000073 00000073 00000073 00000075 00000075 00000075 00000075 00000075 00000078 00000078 00000079 00000079 00000079 0000007b 0000007b 0000007b 0000007b 0000007b 0000007b 0000007b 0000007c 0000007c 0000007d 0000007d 0000007d 0000007d 0000007e 0000007f 0000007f 0000007f 0000007f 0000007f 00000080 00000080 00000082 00000082 00000083 00000083 00000084 00000084 00000085 00000085 00000086 00000086 00000086 00000086 00000086 00000086 00000086 00000086 00000086 00000088 00000088 00000088 00000089 00000089 00000089 00000089 00000089 0000008b 0000008c 0000008c 0000008d 0000008d 0000008d 0000008d 0000008d 0000008d 0000008e 0000008e 0000008e 0000008e 0000008e 0000008e 0000008e 0000008e 0000008f 0000008f 0000008f 00000090 00000092 00000092 00000092 00000092 00000093 00000093 00000093 00000094 00000094 00000095 00000095 00000097 00000098 00000098 00000098 00000099 00000099 00000099 00000099 0000009a 0000009a 0000009a 0000009a 0000009a 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009c 0000009d 0000009d 0000009d 0000009e 0000009e 0000009e 0000009e 0000009e 0000009f 0000009f 0000009f 0000009f 0000009f 0000009f 0000009f 000000a0 000000a0 000000a0 000000a0 000000a0 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a3 000000a3 000000a3 000000a4 000000a5 000000a5 000000a5 000000a5 000000a5 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a8 000000a8 000000a8 000000aa 000000aa 000000ab 000000af 000000c3 000000c6 000000c6 000000c6 000000c6 000000c6 000000c6 000000c7 000000c7 000000c7 000000c7 000000c7 000000c7 000000c8 000000c8 000000c8 000000c8 000000c8 000000c8 000000ca 000000ca 000000ca 000000ca 000000ca 000000e2 000000f4 000000f4 000000f4 000000f4 000000f4 000000fa 000000fa 000000fa 000000fa 000000fa 000000fa 000000fd 00000101 
最佳                             00000001 0000000d 0000000d 0000000d 0000000d 00000033 00000047 00000047 00000051 00000051 00000052 00000055 00000056 00000056 00000056 00000056 00000057 0000005f 0000005f 00000066 00000069 00000069 0000006a 00000076 00000076 00000076 00000076 00000091 00000091 00000091 00000091 000000a3 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a9 000000a9 000000c6 000000c7 000000c8 000000ca 000000f4 000000fa 00000100 
最近                             00000004 00000006 00000007 0000000b 0000000f 00000012 00000013 00000014 00000019 0000001f 00000020 00000022 00000023 00000023 00000024 00000024 00000025 00000025 00000025 00000026 00000027 00000027 00000027 00000028 00000028 0000002b 0000002d 0000002d 0000002f 00000030 00000033 00000033 00000033 00000033 00000033 00000033 00000034 00000036 00000038 00000038 0000003a 0000003a 0000003a 0000003a 0000003d 0000003e 0000003e 0000003e 00000040 00000040 00000040 00000041 00000042 00000042 00000043 00000044 00000049 0000004b 0000004b 0000004c 0000004e 00000050 00000052 00000053 00000053 0000005c 0000005f 0000005f 0000005f 0000005f 00000069 00000069 00000069 00000069 00000069 00000069 00000069 0000006e 00000072 0000007d 0000007f 00000080 00000086 00000086 00000087 0000008a 0000008c 0000008c 0000008e 00000097 0000009b 0000009d 0000009d 0000009e 0000009e 0000009e 0000009f 000000a1 000000a1 000000a1 000000a5 000000a7 000000a7 000000a7 00000100 
最末                             0000004a 
最强音                           0000005f 
最少                             0000002f 0000002f 0000002f 00000041 00000042 00000069 000000af 000000af 
最为                             00000007 0000002b 00000038 00000048 00000051 0000005f 00000095 000000a6 000000a6 
最先                             0000000b 00000013 0000003f 00000053 00000070 00000093 00000099 
最新                             00000001 00000008 00000018 00000021 00000025 0000002a 00000033 00000036 0000003b 00000052 00000052 0000005c 0000005f 00000062 00000062 00000062 00000062 0000006a 0000006a 00000071 00000081 000000b1 000000c6 000000c7 000000c8 000000ca 000000f4 000000fa 
最终                             0000000e 00000016 00000017 0000001f 00000021 00000021 00000024 00000024 00000026 00000026 00000027 00000027 00000027 00000027 00000028 0000002c 0000002d 0000002f 0000002f 00000031 00000034 00000035 0000003b 00000040 00000047 00000048 0000004c 0000004e 00000050 00000050 00000050 00000058 00000058 0000005c 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 00000062 00000062 00000072 00000073 0000007c 0000007e 00000084 00000088 00000089 0000009b 0000009f 000000a5 000000a6 000000a7 000000a7 000000a7 000000a8 000000a8 000000a8 000000a8 000000ab 000000ab 000000fd 
最最                             0000005c 00000069 
罪                               00000013 00000014 00000018 00000031 00000031 00000035 00000037 0000003b 00000048 0000004e 00000053 00000054 0000005f 0000005f 0000005f 0000005f 00000062 00000062 00000069 00000100 00000100 00000100 00000100 
罪犯                             00000006 0000000a 0000000b 0000000c 0000000c 00000011 00000011 00000021 0000002a 0000002a 00000035 00000043 00000048 00000058 00000093 00000094 000000a4 
罪过                             0000005f 00000073 
罪行                             00000023 00000023 00000026 0000002a 0000002a 00000035 0000005f 00000093 0000009e 000000a7 
罪魁祸首                         00000042 00000049 0000005f 000000a7 
罪名                             00000014 00000026 00000047 00000053 00000094 
罪恶                             0000000b 00000011 00000028 00000030 00000031 00000044 0000005f 00000097 0000009c 0000009c 
罪有应得                         00000018 0000001f 0000002d 00000093 
罪责                             0000005f 
蕞                               00000062 
醉                               00000024 00000035 00000042 00000048 00000048 00000050 0000005f 0000005f 0000005f 0000005f 0000005f 00000062 00000069 00000069 00000069 00000069 00000072 00000075 0000007c 0000009a 0000009d 0000009e 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000fd 
醉醺醺                           0000009b 
尊                               0000001e 0000001e 00000031 00000048 0000005f 0000005f 00000070 00000075 00000098 000000af 
尊贵                             00000008 00000097 
尊敬                             00000001 00000009 0000001f 00000025 0000003d 0000003d 00000042 0000004e 0000005f 00000069 00000069 00000069 00000075 00000075 00000084 000000a5 000000a5 000000c6 000000c7 000000c8 000000ca 000000f4 000000fa 
尊容                             000000a7 
尊严                             0000000e 00000028 0000005f 000000fd 000000fd 
尊重                             00000001 00000001 0000000a 0000001f 0000001f 00000034 00000041 00000044 0000004c 0000005c 0000005f 000000c6 000000c6 000000c7 000000c7 000000c8 000000c8 000000ca 000000ca 000000f4 000000f4 000000fa 000000fa 
遵从                             000000a5 
遵守                             00000015 0000002e 00000033 00000038 00000038 00000039 00000049 00000062 0000007b 00000082 00000090 000000a7 000000a8 
遵循                             0000005c 0000005c 0000005d 0000005d 00000067 000000ae 000000af 
遵照                             00000021 000000a1 
鳟鱼                             0000001a 0000001a 
昨日                             00000069 0000009f 
昨天                             00000000 00000000 00000005 00000005 00000005 00000005 00000005 00000005 00000005 00000005 00000005 00000007 0000000a 0000000b 00000013 00000019 00000021 00000021 00000025 0000002a 0000002a 0000002a 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 00000031 00000033 00000033 00000035 00000043 00000043 00000044 00000045 0000004d 0000004d 00000051 00000052 00000053 0000005f 0000005f 0000005f 0000005f 0000005f 00000069 00000069 00000069 00000070 00000071 00000072 00000073 00000078 00000078 00000079 0000007f 00000080 00000087 0000008c 0000008c 0000008e 00000097 0000009c 000000a1 000000a4 000000a7 000000c6 000000c6 000000c7 000000c7 000000c8 000000c8 000000c9 000000c9 000000f8 000000f8 000000fa 000000fa 
昨晚                             00000005 00000005 00000005 00000005 00000015 00000015 00000019 00000021 00000028 0000002a 0000002a 0000002d 00000033 00000034 00000034 00000035 00000041 00000042 00000045 00000059 00000059 00000059 0000005f 00000069 00000069 00000070 00000072 00000075 0000007c 0000007c 0000007c 00000089 0000008e 0000008e 00000094 00000094 0000009d 
昨夜                             0000001f 0000001f 0000001f 0000001f 0000002a 0000005f 0000005f 0000005f 0000006e 0000008e 00000100 
佐                               00000005 00000009 0000000a 0000000a 0000000a 0000000b 0000000e 0000000e 0000000e 0000000e 0000000e 0000000e 0000000f 0000000f 0000000f 0000000f 0000000f 00000010 00000014 00000017 00000017 00000018 00000048 0000004a 0000004a 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004c 0000004d 0000004d 0000004e 00000051 00000052 00000052 00000053 00000053 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 00000066 00000066 00000066 00000069 00000069 00000069 00000069 0000006e 0000006e 0000006e 0000006e 0000006e 0000006e 0000006e 0000006e 0000006e 0000006e 0000006e 0000006e 0000006e 0000006f 00000070 00000070 00000071 00000073 00000074 00000074 00000077 00000079 0000007a 0000007a 0000007a 0000007a 00000084 00000084 00000084 00000084 00000086 00000086 00000086 00000086 0000008a 0000008a 0000008c 0000008d 0000008d 0000008d 0000008d 0000008e 00000092 00000092 00000093 00000093 00000093 00000094 00000096 00000098 00000099 0000009a 0000009a 0000009c 0000009c 0000009c 0000009c 0000009d 0000009d 0000009f 0000009f 0000009f 0000009f 0000009f 0000009f 000000a0 000000a0 000000a1 000000a3 000000a3 000000a4 000000a4 000000a5 000000a5 000000a5 000000a5 000000a9 
佐证                             00000097 
左                               00000005 0000000a 00000020 00000022 00000022 00000024 00000024 00000024 00000026 0000002a 00000034 00000035 00000035 00000036 00000039 0000003d 0000003e 0000003e 0000004b 0000004f 0000005a 0000005e 0000005e 0000005e 0000005e 0000005e 0000005e 0000005e 0000005e 0000005e 0000005e 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 00000068 00000068 00000068 00000068 00000068 00000068 0000006f 00000072 00000072 00000073 00000075 00000085 00000087 0000009b 0000009b 000000a3 000000a7 000000a7 000000a7 000000a7 000000a7 000000b9 000000b9 000000b9 000000b9 000000c6 000000c6 000000c6 000000c6 000000c7 000000c7 000000c7 000000c7 000000c8 000000c8 000000c8 000000c8 000000d2 000000d2 000000d2 000000d2 000000f7 000000f7 000000f7 000000f7 000000fa 000000fa 000000fa 000000fa 
左臂                             00000018 00000022 00000027 00000068 00000068 0000007b 
左边                             00000008 0000000b 00000015 00000017 00000018 0000001f 00000021 00000024 00000026 00000027 0000002f 00000033 00000037 00000037 00000038 00000039 00000039 00000039 0000003c 00000040 00000041 00000041 00000041 00000044 00000044 00000045 00000049 0000004b 0000005e 0000005e 0000005e 0000005e 0000005f 00000069 00000069 00000069 00000070 00000071 00000073 00000075 0000007b 0000007c 00000086 00000089 00000093 00000093 00000095 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009e 0000009e 000000a7 000000a7 
左不过                           0000005f 0000005f 
左侧                             00000022 00000022 00000030 00000068 00000068 00000068 00000068 00000068 00000068 
左耳                             00000008 00000023 0000005a 0000007a 0000007b 000000a2 
左顾右盼                         00000017 00000020 00000023 00000023 00000029 00000037 0000003e 00000042 
左脚                             000000a7 000000a7 
左邻右舍                         00000001 000000c6 000000c7 000000c8 000000ca 000000f4 000000fa 
左派                             0000005f 
左上角                           00000003 00000003 00000003 00000003 0000005e 0000005e 
左手                             0000000b 0000000b 0000000f 00000020 00000023 00000033 00000039 0000003a 0000003e 00000045 00000051 00000069 0000007b 0000009c 0000009f 000000a5 000000a7 
左膝                             00000044 0000007f 
左下                             0000005e 0000005e 0000005e 0000005e 0000005e 
左下角                           00000003 00000003 0000005e 0000005e 
左眼                             00000004 
左右                             00000001 00000009 0000000b 00000011 00000015 00000017 00000019 0000001a 00000021 00000023 00000023 00000024 00000025 00000028 0000002c 00000034 00000034 00000037 0000003c 0000004d 0000004f 0000004f 0000004f 00000052 00000059 00000059 0000005f 0000005f 0000005f 0000005f 00000061 00000068 00000068 00000068 00000069 0000006f 00000073 00000075 00000079 0000007a 0000007a 00000089 0000008d 00000094 00000098 00000098 0000009c 0000009e 0000009e 000000a7 000000a7 000000af 000000af 000000b0 000000c6 000000c7 000000c8 000000ca 000000f4 000000fa 
左右为难                         0000008a 
左左右右                         0000005f 0000005f 
作                               00000003 00000003 00000003 00000004 00000004 00000008 0000000a 0000000c 00000012 00000013 00000017 00000020 00000020 00000020 00000021 00000022 00000023 00000023 00000026 00000027 00000028 00000028 00000028 00000029 0000002a 0000002e 0000002f 00000031 00000031 00000033 00000033 00000033 00000034 00000034 00000036 00000037 00000039 0000003b 0000003d 0000003e 0000003e 0000003e 0000003f 0000003f 00000041 00000041 00000041 00000042 00000043 00000043 00000043 00000047 0000004a 0000004a 0000004c 0000004c 0000004d 0000004e 0000004e 0000004f 0000004f 0000004f 00000052 00000053 00000059 00000059 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 0000005c 0000005c 0000005e 0000005e 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 00000061 00000062 00000067 00000067 00000068 00000069 00000069 00000069 00000069 00000069 0000006d 0000006d 0000006f 0000006f 0000006f 0000006f 00000070 00000071 00000071 00000073 00000074 00000075 00000075 00000075 00000075 0000007a 0000007a 0000007c 0000007d 0000007f 00000083 00000084 00000085 00000086 00000089 00000089 0000008b 0000008c 0000008d 0000008e 0000008e 0000008f 0000008f 0000008f 0000008f 0000008f 00000090 00000090 00000093 00000093 00000093 00000094 00000094 00000095 00000095 00000095 00000097 00000098 00000098 00000098 00000098 00000098 00000099 0000009a 0000009a 0000009d 0000009e 0000009e 0000009f 000000a0 000000a1 000000a1 000000a3 000000a3 000000a3 000000a3 000000a3 000000a3 000000a7 000000a7 000000a7 000000a7 000000aa 000000ab 000000af 000000af 000000b1 000000fd 00000100 
作罢                             0000007f 
作保                             0000008f 
作比                             0000005c 000000a7 
作弊                             00000075 0000007a 00000095 00000095 0000009d 
作出                             00000015 00000020 00000020 0000002b 00000033 00000036 00000040 00000041 00000043 00000043 0000004a 0000004d 0000004f 0000005c 0000006d 0000007a 0000007b 00000083 00000083 00000097 0000009a 000000a4 000000a7 000000fd 000000fd 
作词                             0000005f 0000007e 
作答                             0000003b 0000007c 00000095 
作到                             000000fd 000000fd 
作对                             00000024 00000042 00000042 0000005f 00000084 00000084 
作法                             00000098 
作废                             0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 
作风                             00000026 0000005f 0000005f 000000a7 000000a7 
作怪                             0000000f 
作画                             0000005f 0000005f 
作家                             00000001 0000000d 00000056 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 00000076 00000091 000000a7 000000a7 000000a7 000000a7 000000a9 000000a9 000000c6 000000c7 000000c8 000000ca 000000f4 000000fa 00000100 
作家群                           0000005f 
作假                             0000005f 
作客                             0000007b 
作美                             0000005f 
作鸟兽散                         0000008c 
作孽                             0000005f 
作弄                             000000a7 000000a7 
作呕                             0000000b 00000031 
作品                             0000000d 00000019 00000024 00000056 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 00000062 00000062 0000006a 00000076 0000008d 00000091 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a9 000000a9 000000a9 000000a9 000000a9 
作品展                           000000a9 
作曲                             0000007e 
作曲家                           0000005f 000000a9 
作痛                             00000075 0000009b 
作威作福                         0000005f 
作为                             00000003 00000008 0000000e 00000012 00000012 00000016 00000018 00000019 0000001a 0000001a 0000001a 0000001a 0000001a 0000001a 0000001a 00000023 00000028 00000029 0000002a 0000002a 0000002a 0000002d 0000002d 00000030 00000033 00000034 00000034 00000036 00000036 00000038 0000003c 0000003f 00000045 00000048 0000004b 0000005c 0000005c 0000005c 0000005c 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 00000061 00000061 00000061 00000067 00000067 00000069 0000006d 00000072 00000073 00000073 00000087 00000089 0000008e 0000008e 0000008f 00000092 00000098 00000099 0000009b 0000009c 000000a3 000000a5 000000a5 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000af 000000af 000000af 000000af 
作文                             00000041 00000041 00000053 0000005f 
作恶                             00000058 
作物                             000000a6 000000a6 000000a7 
作息                             000000af 
作响                             0000000e 0000000f 0000000f 00000020 00000021 00000021 00000021 00000021 00000024 00000027 00000029 0000002b 0000002b 00000030 00000033 00000038 00000038 00000039 0000003b 0000003b 0000003e 0000003e 0000003e 0000003f 00000049 0000004d 0000004e 0000004e 00000051 00000054 00000054 00000055 00000057 00000059 0000006f 00000070 00000070 00000078 00000079 0000007c 00000094 00000094 00000094 00000098 00000099 0000009b 0000009c 0000009c 000000a1 000000a2 000000a2 
作业                             00000003 00000003 00000003 00000003 00000003 00000003 00000003 00000003 00000003 00000003 00000003 00000003 00000003 00000003 00000003 00000003 00000003 00000003 00000003 00000003 00000003 00000003 00000003 00000003 00000003 00000003 00000007 00000007 00000007 00000009 00000009 0000000c 0000000e 0000000e 00000012 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000027 00000027 00000027 00000027 00000027 00000027 00000028 00000028 00000028 0000002a 0000002a 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002f 00000033 00000033 00000033 00000033 00000033 00000033 00000033 00000033 00000033 00000034 00000034 00000036 0000003b 0000003b 0000003b 0000003b 00000040 00000041 00000041 00000041 00000042 00000043 00000043 00000048 00000048 0000004a 00000053 00000053 00000053 00000055 00000057 00000058 00000062 00000062 0000006d 0000006e 00000074 00000079 0000007a 00000083 00000087 00000087 0000008e 0000008e 0000008f 0000008f 0000008f 0000008f 0000008f 00000092 00000095 00000097 00000097 00000097 00000097 00000097 00000097 00000097 00000098 00000098 000000a1 000000a1 
作业本                           00000098 
作用                             00000001 0000000e 00000019 00000019 0000001a 0000001a 0000001a 0000001a 0000001a 0000001a 0000001a 0000001a 0000001a 00000022 00000024 00000024 00000025 00000029 0000002d 0000002d 0000002d 0000002f 0000002f 00000032 00000034 00000035 00000036 00000036 00000041 00000043 00000043 00000045 0000004e 0000005a 0000005c 0000005e 0000005e 0000005e 0000005e 0000005f 0000005f 0000005f 0000005f 0000005f 00000061 00000061 00000061 00000061 00000061 00000061 00000061 00000061 00000068 0000007c 0000007d 00000084 00000087 0000008c 0000008f 0000008f 00000093 00000099 000000a0 000000a2 000000a3 000000a5 000000a7 000000a7 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000ab 000000ae 000000b9 000000b9 000000c6 000000c6 000000c6 000000c7 000000c7 000000c7 000000c8 000000c8 000000c8 000000ca 000000d2 000000d2 000000f4 000000f7 000000f7 000000fa 000000fa 000000fa 
作战                             00000018 00000052 0000005d 0000005d 0000005f 0000005f 0000005f 0000005f 
作者                             0000000d 00000056 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 00000076 00000084 00000091 000000a7 000000a7 000000a7 000000a7 00000100 00000100 
作证                             00000015 00000037 00000048 00000070 00000075 
作主                             00000001 00000001 00000001 000000c6 000000c6 000000c6 000000c7 000000c7 000000c7 000000c8 000000c8 000000c8 000000ca 000000ca 000000ca 000000f4 000000f4 000000f4 000000fa 000000fa 000000fa 
